"","id_f51","cc","sex","fam_no","dob","home_cage","sire_id","dam_id","transpondernumber","sw_id","generation","ear_punch","sire_sw_id","dam_sw_id"
"2662","69970_2",NA,"F",NA,NA,NA,"69412_1","69324_2",NA,"HSF02337","2300",NA,"HSM02237","HSF02245"
"2663","70073_2",NA,"F",NA,NA,NA,"69319_1","69764_2",NA,"HSF02338","2300",NA,"HSM02238","HSF02214"
"2664","70106_2",NA,"F",NA,NA,NA,"69413_1","69411_2",NA,"HSF02339","2300",NA,"HSM02239","HSF02229"
"2665","69971_2",NA,"F",NA,NA,NA,"69320_1","69314_2",NA,"HSF02340","2300",NA,"HSM02240","HSF02220"
"2666","70354_2",NA,"F",NA,NA,NA,"69321_1","70215_2",NA,"HSF02341","2300",NA,"HSM02241","HSF02207B"
"2667","71051_1",NA,"F",NA,NA,NA,"69322_1","69315_2",NA,"HSF02342","2300",NA,"HSM02242","HSF02223"
"2668","70074_2",NA,"F",NA,NA,NA,"69414_1","69449_2",NA,"HSF02343","2300",NA,"HSM02243","HSF02207"
"2669","71039_2",NA,"F",NA,NA,NA,"69414_1","69449_2",NA,"HSF02343B","2300",NA,"HSM02243","HSF02207"
"2670","70075_2",NA,"F",NA,NA,NA,"69323_1","69452_2",NA,"HSF02344","2300",NA,"HSM02244","HSF02224"
"2671","69973_2",NA,"F",NA,NA,NA,"69324_1","69404_2",NA,"HSF02345","2300",NA,"HSM02245","HSF02209"
"2672","70076_2",NA,"F",NA,NA,NA,"69415_1","69455_2",NA,"HSF02346","2300",NA,"HSM02246","HSF02227"
"2673","70077_2",NA,"F",NA,NA,NA,"69325_1","69661_2",NA,"HSF02347","2300",NA,"HSM02247","HSF02213"
"2674","70078_2",NA,"F",NA,NA,NA,"69460_1","69453_2",NA,"HSF02348","2300",NA,"HSM02248","HSF02225"
"2675","70107_2",NA,"F",NA,NA,NA,"69512_1","69316_2",NA,"HSF02349","2300",NA,"HSM02249","HSF02228"
"2676","70108_2",NA,"F",NA,NA,NA,"69461_1","69625_2",NA,"HSF02350","2300",NA,"HSM02250","HSF02259"
"2677","70079_2",NA,"F",NA,NA,NA,"69326_1","69459_2",NA,"HSF02351","2300",NA,"HSM02251","HSF02236"
"2678","70080_2",NA,"F",NA,NA,NA,"69462_1","69420_2",NA,"HSF02352","2300",NA,"HSM02252","HSF02264"
"2679","70081_2",NA,"F",NA,NA,NA,"69416_1","69462_2",NA,"HSF02353","2300",NA,"HSM02253","HSF02252"
"2680","70109_2",NA,"F",NA,NA,NA,"69463_1","69318_2",NA,"HSF02354","2300",NA,"HSM02254","HSF02232"
"2681","69974_2",NA,"F",NA,NA,NA,"69417_1","69412_2",NA,"HSF02355","2300",NA,"HSM02255","HSF02237"
"2682","70082_2",NA,"F",NA,NA,NA,"69465_1","69451_2",NA,"HSF02357","2300",NA,"HSM02257","HSF02217"
"2683","69975_2",NA,"F",NA,NA,NA,"69327_1","69415_2",NA,"HSF02358","2300",NA,"HSM02258","HSF02246"
"2684","70111_2",NA,"F",NA,NA,NA,"69625_1","69514_2",NA,"HSF02359","2300",NA,"HSM02259","HSF02216"
"2685","70083_2",NA,"F",NA,NA,NA,"69466_1","69454_2",NA,"HSF02360","2300",NA,"HSM02260","HSF02226"
"2686","70112_2",NA,"F",NA,NA,NA,"69418_1","69327_2",NA,"HSF02361","2300",NA,"HSM02261","HSF02258"
"2687","70113_2",NA,"F",NA,NA,NA,"69419_1","69461_2",NA,"HSF02362","2300",NA,"HSM02262","HSF02250"
"2688","70114_2",NA,"F",NA,NA,NA,"69467_1","69630_2",NA,"HSF02363","2300",NA,"HSM02263","HSF02222"
"2689","69976_2",NA,"F",NA,NA,NA,"69420_1","69323_2",NA,"HSF02364","2300",NA,"HSM02264","HSF02244"
"2690","70867_1",NA,"M",NA,NA,NA,"69957_1","70095_2",NA,"HSM02401","2400",NA,"HSM02301","HSF02304"
"2691","70868_1",NA,"M",NA,NA,NA,"69958_1","70490_2",NA,"HSM02402","2400",NA,"HSM02302","HSF02307B"
"2692","70869_1",NA,"M",NA,NA,NA,"70094_1","70112_2",NA,"HSM02403","2400",NA,"HSM02303","HSF02361"
"2693","70870_1",NA,"M",NA,NA,NA,"70095_1","70111_2",NA,"HSM02404","2400",NA,"HSM02304","HSF02359"
"2694","70871_1",NA,"M",NA,NA,NA,"70064_1","70075_2",NA,"HSM02405","2400",NA,"HSM02305","HSF02344"
"2695","70872_1",NA,"M",NA,NA,NA,"70097_1","69959_2",NA,"HSM02406","2400",NA,"HSM02306","HSF02308"
"2696","70873_1",NA,"M",NA,NA,NA,"70065_1","69957_2",NA,"HSM02407","2400",NA,"HSM02307","HSF02301"
"2697","70874_1",NA,"M",NA,NA,NA,"70490_1","70074_2",NA,"HSM02407B","2400",NA,"HSM02307B","HSF02343"
"2698","71687_1",NA,"M",NA,NA,NA,"69959_1","71039_2",NA,"HSM02425B","2400",NA,"HSM02308","HSF02343B"
"2699","70876_1",NA,"M",NA,NA,NA,"69960_1","70081_2",NA,"HSM02409","2400",NA,"HSM02309","HSF02353"
"2700","70878_1",NA,"M",NA,NA,NA,"69962_1","70094_2",NA,"HSM02411","2400",NA,"HSM02311","HSF02303"
"2701","70879_1",NA,"M",NA,NA,NA,"70098_1","69966_2",NA,"HSM02413","2400",NA,"HSM02313","HSF02325"
"2702","70880_1",NA,"M",NA,NA,NA,"70099_1","69967_2",NA,"HSM02414","2400",NA,"HSM02314","HSF02322"
"2703","70881_1",NA,"M",NA,NA,NA,"69963_1","69969_2",NA,"HSM02415","2400",NA,"HSM02315","HSF02332"
"2704","71077_1",NA,"M",NA,NA,NA,"71003_1","70977_2",NA,"HSM02416","2400",NA,"HSM02316","HSF02319B"
"2705","70884_1",NA,"M",NA,NA,NA,"70352_1","70353_2",NA,"HSM02418","2400",NA,"HSM02318","HSF02321"
"2706","70885_1",NA,"M",NA,NA,NA,"70066_1","70071_2",NA,"HSM02419","2400",NA,"HSM02319","HSF02329"
"2707","70886_1",NA,"M",NA,NA,NA,"69965_1","70098_2",NA,"HSM02420","2400",NA,"HSM02320","HSF02313"
"2708","70887_1",NA,"M",NA,NA,NA,"70353_1","69965_2",NA,"HSM02421","2400",NA,"HSM02321","HSF02320"
"2709","70888_1",NA,"M",NA,NA,NA,"69967_1","70100_2",NA,"HSM02422","2400",NA,"HSM02322","HSF02316"
"2710","70889_1",NA,"M",NA,NA,NA,"70345_1","70097_2",NA,"HSM02423","2400",NA,"HSM02323","HSF02306"
"2711","70890_1",NA,"M",NA,NA,NA,"70069_1","69968_2",NA,"HSM02424","2400",NA,"HSM02324","HSF02331"
"2712","70891_1",NA,"M",NA,NA,NA,"69966_1","69971_2",NA,"HSM02425","2400",NA,"HSM02325","HSF02340"
"2713","70892_1",NA,"M",NA,NA,NA,"70072_1","70107_2",NA,"HSM02426","2400",NA,"HSM02326","HSF02349"
"2714","70893_1",NA,"M",NA,NA,NA,"70101_1","70077_2",NA,"HSM02427","2400",NA,"HSM02327","HSF02347"
"2715","70894_1",NA,"M",NA,NA,NA,"70070_1","69974_2",NA,"HSM02428","2400",NA,"HSM02328","HSF02355"
"2716","71696_1",NA,"M",NA,NA,NA,"70981_1","71032_1",NA,"HSM02428B","2400",NA,"HSM02328B","HSF02314"
"2717","70895_1",NA,"M",NA,NA,NA,"70071_1","69958_2",NA,"HSM02429","2400",NA,"HSM02329","HSF02302"
"2718","70896_1",NA,"M",NA,NA,NA,"70102_1","70354_2",NA,"HSM02430","2400",NA,"HSM02330","HSF02341"
"2719","70897_1",NA,"M",NA,NA,NA,"69968_1","69963_2",NA,"HSM02431","2400",NA,"HSM02331","HSF02315"
"2720","70898_1",NA,"M",NA,NA,NA,"69969_1","69960_2",NA,"HSM02432","2400",NA,"HSM02332","HSF02309"
"2721","70899_1",NA,"M",NA,NA,NA,"70103_1","70082_2",NA,"HSM02433","2400",NA,"HSM02333","HSF02357"
"2722","70900_1",NA,"M",NA,NA,NA,"70104_1","70106_2",NA,"HSM02434","2400",NA,"HSM02334","HSF02339"
"2723","70901_1",NA,"M",NA,NA,NA,"70105_1","70103_2",NA,"HSM02435","2400",NA,"HSM02335","HSF02333"
"2724","70902_1",NA,"M",NA,NA,NA,"70067_1","70069_2",NA,"HSM02436","2400",NA,"HSM02336","HSF02324"
"2725","70903_1",NA,"M",NA,NA,NA,"69970_1","69976_2",NA,"HSM02437","2400",NA,"HSM02337","HSF02364"
"2726","70904_1",NA,"M",NA,NA,NA,"70073_1","69970_2",NA,"HSM02438","2400",NA,"HSM02338","HSF02337"
"2727","70905_1",NA,"M",NA,NA,NA,"70106_1","70066_2",NA,"HSM02439","2400",NA,"HSM02339","HSF02319"
"2728","70906_1",NA,"M",NA,NA,NA,"69971_1","70102_2",NA,"HSM02440","2400",NA,"HSM02340","HSF02330"
"2729","70907_1",NA,"M",NA,NA,NA,"70354_1","70345_2",NA,"HSM02441","2400",NA,"HSM02341","HSF02323"
"2730","70908_1",NA,"M",NA,NA,NA,"69972_1","70072_2",NA,"HSM02442","2400",NA,"HSM02342","HSF02326"
"2731","70909_1",NA,"M",NA,NA,NA,"70074_1","70083_2",NA,"HSM02443","2400",NA,"HSM02343","HSF02360"
"2732","71110_1",NA,"M",NA,NA,NA,"71039_1","71051_1",NA,"HSM02443B","2400",NA,"HSM02343B","HSF02342"
"2733","70910_1",NA,"M",NA,NA,NA,"70075_1","70352_2",NA,"HSM02444","2400",NA,"HSM02344","HSF02318"
"2734","70911_1",NA,"M",NA,NA,NA,"69973_1","70108_2",NA,"HSM02445","2400",NA,"HSM02345","HSF02350"
"2735","70912_1",NA,"M",NA,NA,NA,"70076_1","70113_2",NA,"HSM02446","2400",NA,"HSM02346","HSF02362"
"2736","70913_1",NA,"M",NA,NA,NA,"70077_1","70076_2",NA,"HSM02447","2400",NA,"HSM02347","HSF02346"
"2737","70914_1",NA,"M",NA,NA,NA,"70078_1","70104_2",NA,"HSM02448","2400",NA,"HSM02348","HSF02334"
"2738","70915_1",NA,"M",NA,NA,NA,"70107_1","70065_2",NA,"HSM02449","2400",NA,"HSM02349","HSF02307"
"2739","70916_1",NA,"M",NA,NA,NA,"70108_1","70067_2",NA,"HSM02450","2400",NA,"HSM02350","HSF02336"
"2740","70917_1",NA,"M",NA,NA,NA,"70079_1","69962_2",NA,"HSM02451","2400",NA,"HSM02351","HSF02311"
"2741","70918_1",NA,"M",NA,NA,NA,"70080_1","69973_2",NA,"HSM02452","2400",NA,"HSM02352","HSF02345"
"2742","70919_1",NA,"M",NA,NA,NA,"70081_1","70073_2",NA,"HSM02453","2400",NA,"HSM02353","HSF02338"
"2743","70920_1",NA,"M",NA,NA,NA,"70109_1","70114_2",NA,"HSM02454","2400",NA,"HSM02354","HSF02363"
"2744","70921_1",NA,"M",NA,NA,NA,"69974_1","70070_2",NA,"HSM02455","2400",NA,"HSM02355","HSF02328"
"2745","70923_1",NA,"M",NA,NA,NA,"70082_1","70105_2",NA,"HSM02457","2400",NA,"HSM02357","HSF02335"
"2746","70923_3",NA,"M",NA,NA,NA,"70082_1","70105_2",NA,"HSM02457B","2400",NA,"HSM02357","HSF02335"
"2747","70924_1",NA,"M",NA,NA,NA,"69975_1","70101_2",NA,"HSM02458","2400",NA,"HSM02358","HSF02327"
"2748","71305_1",NA,"M",NA,NA,NA,"70111_1","69975_2",NA,"HSM02459","2400",NA,"HSM02359","HSF02358"
"2749","70926_1",NA,"M",NA,NA,NA,"70083_1","70079_2",NA,"HSM02460","2400",NA,"HSM02360","HSF02351"
"2750","70927_1",NA,"M",NA,NA,NA,"70112_1","70080_2",NA,"HSM02461","2400",NA,"HSM02361","HSF02352"
"2751","70928_1",NA,"M",NA,NA,NA,"70113_1","70109_2",NA,"HSM02462","2400",NA,"HSM02362","HSF02354"
"2752","70929_1",NA,"M",NA,NA,NA,"70114_1","70064_2",NA,"HSM02463","2400",NA,"HSM02363","HSF02305"
"2753","70930_1",NA,"M",NA,NA,NA,"69976_1","70078_2",NA,"HSM02464","2400",NA,"HSM02364","HSF02348"
"2754","70867_2",NA,"F",NA,NA,NA,"69957_1","70095_2",NA,"HSF02401","2400",NA,"HSM02301","HSF02304"
"2755","70868_2",NA,"F",NA,NA,NA,"69958_1","70490_2",NA,"HSF02402","2400",NA,"HSM02302","HSF02307B"
"2756","70869_2",NA,"F",NA,NA,NA,"70094_1","70112_2",NA,"HSF02403","2400",NA,"HSM02303","HSF02361"
"2757","70870_2",NA,"F",NA,NA,NA,"70095_1","70111_2",NA,"HSF02404","2400",NA,"HSM02304","HSF02359"
"2758","70871_2",NA,"F",NA,NA,NA,"70064_1","70075_2",NA,"HSF02405","2400",NA,"HSM02305","HSF02344"
"2759","70872_2",NA,"F",NA,NA,NA,"70097_1","69959_2",NA,"HSF02406","2400",NA,"HSM02306","HSF02308"
"2760","70873_2",NA,"F",NA,NA,NA,"70065_1","69957_2",NA,"HSF02407","2400",NA,"HSM02307","HSF02301"
"2761","70874_2",NA,"F",NA,NA,NA,"70490_1","70074_2",NA,"HSF02407B","2400",NA,"HSM02307B","HSF02343"
"2762","70876_2",NA,"F",NA,NA,NA,"69959_1","71039_2",NA,"HSF02409","2400",NA,"HSM02308","HSF02343B"
"2763","70878_2",NA,"F",NA,NA,NA,"69960_1","70081_2",NA,"HSF02411","2400",NA,"HSM02309","HSF02353"
"2764","70879_2",NA,"F",NA,NA,NA,"69962_1","70094_2",NA,"HSF02413","2400",NA,"HSM02311","HSF02303"
"2765","70880_2",NA,"F",NA,NA,NA,"70098_1","69966_2",NA,"HSF02414","2400",NA,"HSM02313","HSF02325"
"2766","70881_2",NA,"F",NA,NA,NA,"70099_1","69967_2",NA,"HSF02415","2400",NA,"HSM02314","HSF02322"
"2767","71077_2",NA,"F",NA,NA,NA,"69963_1","69969_2",NA,"HSF02416","2400",NA,"HSM02315","HSF02332"
"2768","70884_2",NA,"F",NA,NA,NA,"71003_1","70977_2",NA,"HSF02418","2400",NA,"HSM02316","HSF02319B"
"2769","70885_2",NA,"F",NA,NA,NA,"70352_1","70353_2",NA,"HSF02419","2400",NA,"HSM02318","HSF02321"
"2770","70886_2",NA,"F",NA,NA,NA,"70066_1","70071_2",NA,"HSF02420","2400",NA,"HSM02319","HSF02329"
"2771","70887_2",NA,"F",NA,NA,NA,"69965_1","70098_2",NA,"HSF02421","2400",NA,"HSM02320","HSF02313"
"2772","70888_2",NA,"F",NA,NA,NA,"70353_1","69965_2",NA,"HSF02422","2400",NA,"HSM02321","HSF02320"
"2773","70889_2",NA,"F",NA,NA,NA,"69967_1","70100_2",NA,"HSF02423","2400",NA,"HSM02322","HSF02316"
"2774","70890_2",NA,"F",NA,NA,NA,"70345_1","70097_2",NA,"HSF02424","2400",NA,"HSM02323","HSF02306"
"2775","70891_2",NA,"F",NA,NA,NA,"70069_1","69968_2",NA,"HSF02425","2400",NA,"HSM02324","HSF02331"
"2776","71687_2",NA,"F",NA,NA,NA,"69966_1","69971_2",NA,"HSF02425B","2400",NA,"HSM02325","HSF02340"
"2777","70892_2",NA,"F",NA,NA,NA,"70072_1","70107_2",NA,"HSF02426","2400",NA,"HSM02326","HSF02349"
"2778","70893_2",NA,"F",NA,NA,NA,"70101_1","70077_2",NA,"HSF02427","2400",NA,"HSM02327","HSF02347"
"2779","70894_2",NA,"F",NA,NA,NA,"70070_1","69974_2",NA,"HSF02428","2400",NA,"HSM02328","HSF02355"
"2780","71696_2",NA,"F",NA,NA,NA,"70981_1","71032_1",NA,"HSF02428B","2400",NA,"HSM02328B","HSF02314"
"2781","70895_2",NA,"F",NA,NA,NA,"70071_1","69958_2",NA,"HSF02429","2400",NA,"HSM02329","HSF02302"
"2782","70896_2",NA,"F",NA,NA,NA,"70102_1","70354_2",NA,"HSF02430","2400",NA,"HSM02330","HSF02341"
"2783","70897_2",NA,"F",NA,NA,NA,"69968_1","69963_2",NA,"HSF02431","2400",NA,"HSM02331","HSF02315"
"2784","70898_2",NA,"F",NA,NA,NA,"69969_1","69960_2",NA,"HSF02432","2400",NA,"HSM02332","HSF02309"
"2785","70898_3",NA,"F",NA,NA,NA,"69969_1","69960_2",NA,"HSF02432B","2400",NA,"HSM02332","HSF02309"
"2786","70899_2",NA,"F",NA,NA,NA,"70103_1","70082_2",NA,"HSF02433","2400",NA,"HSM02333","HSF02357"
"2787","70900_2",NA,"F",NA,NA,NA,"70104_1","70106_2",NA,"HSF02434","2400",NA,"HSM02334","HSF02339"
"2788","70901_2",NA,"F",NA,NA,NA,"70105_1","70103_2",NA,"HSF02435","2400",NA,"HSM02335","HSF02333"
"2789","70902_2",NA,"F",NA,NA,NA,"70067_1","70069_2",NA,"HSF02436","2400",NA,"HSM02336","HSF02324"
"2790","70903_2",NA,"F",NA,NA,NA,"69970_1","69976_2",NA,"HSF02437","2400",NA,"HSM02337","HSF02364"
"2791","70904_2",NA,"F",NA,NA,NA,"70073_1","69970_2",NA,"HSF02438","2400",NA,"HSM02338","HSF02337"
"2792","70905_2",NA,"F",NA,NA,NA,"70106_1","70066_2",NA,"HSF02439","2400",NA,"HSM02339","HSF02319"
"2793","70906_2",NA,"F",NA,NA,NA,"69971_1","70102_2",NA,"HSF02440","2400",NA,"HSM02340","HSF02330"
"2794","70907_2",NA,"F",NA,NA,NA,"70354_1","70345_2",NA,"HSF02441","2400",NA,"HSM02341","HSF02323"
"2795","70908_2",NA,"F",NA,NA,NA,"69972_1","70072_2",NA,"HSF02442","2400",NA,"HSM02342","HSF02326"
"2796","70909_2",NA,"F",NA,NA,NA,"70074_1","70083_2",NA,"HSF02443","2400",NA,"HSM02343","HSF02360"
"2797","71110_2",NA,"F",NA,NA,NA,"71039_1","71051_1",NA,"HSF02443B","2400",NA,"HSM02343B","HSF02342"
"2798","70910_2",NA,"F",NA,NA,NA,"70075_1","70352_2",NA,"HSF02444","2400",NA,"HSM02344","HSF02318"
"2799","70911_2",NA,"F",NA,NA,NA,"69973_1","70108_2",NA,"HSF02445","2400",NA,"HSM02345","HSF02350"
"2800","70912_2",NA,"F",NA,NA,NA,"70076_1","70113_2",NA,"HSF02446","2400",NA,"HSM02346","HSF02362"
"2801","70913_2",NA,"F",NA,NA,NA,"70077_1","70076_2",NA,"HSF02447","2400",NA,"HSM02347","HSF02346"
"2802","70914_2",NA,"F",NA,NA,NA,"70078_1","70104_2",NA,"HSF02448","2400",NA,"HSM02348","HSF02334"
"2803","70915_2",NA,"F",NA,NA,NA,"70107_1","70065_2",NA,"HSF02449","2400",NA,"HSM02349","HSF02307"
"2804","70916_2",NA,"F",NA,NA,NA,"70108_1","70067_2",NA,"HSF02450","2400",NA,"HSM02350","HSF02336"
"2805","70917_2",NA,"F",NA,NA,NA,"70079_1","69962_2",NA,"HSF02451","2400",NA,"HSM02351","HSF02311"
"2806","70918_2",NA,"F",NA,NA,NA,"70080_1","69973_2",NA,"HSF02452","2400",NA,"HSM02352","HSF02345"
"2807","70919_2",NA,"F",NA,NA,NA,"70081_1","70073_2",NA,"HSF02453","2400",NA,"HSM02353","HSF02338"
"2808","70920_2",NA,"F",NA,NA,NA,"70109_1","70114_2",NA,"HSF02454","2400",NA,"HSM02354","HSF02363"
"2809","70921_2",NA,"F",NA,NA,NA,"69974_1","70070_2",NA,"HSF02455","2400",NA,"HSM02355","HSF02328"
"2810","70923_2",NA,"F",NA,NA,NA,"70082_1","70105_2",NA,"HSF02457","2400",NA,"HSM02357","HSF02335"
"2811","70924_2",NA,"F",NA,NA,NA,"69975_1","70101_2",NA,"HSF02458","2400",NA,"HSM02358","HSF02327"
"2812","71305_2",NA,"F",NA,NA,NA,"70111_1","69975_2",NA,"HSF02459","2400",NA,"HSM02359","HSF02358"
"2813","70926_2",NA,"F",NA,NA,NA,"70083_1","70079_2",NA,"HSF02460","2400",NA,"HSM02360","HSF02351"
"2814","70927_2",NA,"F",NA,NA,NA,"70112_1","70080_2",NA,"HSF02461","2400",NA,"HSM02361","HSF02352"
"2815","70928_2",NA,"F",NA,NA,NA,"70113_1","70109_2",NA,"HSF02462","2400",NA,"HSM02362","HSF02354"
"2816","70929_2",NA,"F",NA,NA,NA,"70114_1","70064_2",NA,"HSF02463","2400",NA,"HSM02363","HSF02305"
"2817","70930_2",NA,"F",NA,NA,NA,"69976_1","70078_2",NA,"HSF02464","2400",NA,"HSM02364","HSF02348"
"2818","71368_1",NA,"M",NA,NA,NA,"70867_1","70898_2",NA,"HSM02501","2500",NA,"HSM02401","HSF02432"
"2819","71389_1",NA,"M",NA,NA,NA,"70868_1","70930_2",NA,"HSM02502","2500",NA,"HSM02402","HSF02464"
"2820","71371_1",NA,"M",NA,NA,NA,"70869_1","70928_2",NA,"HSM02503","2500",NA,"HSM02403","HSF02462"
"2821","71351_1",NA,"M",NA,NA,NA,"70870_1","70913_2",NA,"HSM02504","2500",NA,"HSM02404","HSF02447"
"2822","71349_1",NA,"M",NA,NA,NA,"70871_1","70926_2",NA,"HSM02505","2500",NA,"HSM02405","HSF02460"
"2823","71394_1",NA,"M",NA,NA,NA,"70872_1","70929_2",NA,"HSM02506","2500",NA,"HSM02406","HSF02463"
"2824","71346_1",NA,"M",NA,NA,NA,"70873_1","70918_2",NA,"HSM02507","2500",NA,"HSM02407","HSF02452"
"2825","71391_1",NA,"M",NA,NA,NA,"70874_1","70923_2",NA,"HSM02507B","2500",NA,"HSM02407B","HSF02457"
"2826","71388_1",NA,"M",NA,NA,NA,"70876_1","70924_2",NA,"HSM02509","2500",NA,"HSM02409","HSF02458"
"2827","71378_1",NA,"M",NA,NA,NA,"70878_1","70884_2",NA,"HSM02511","2500",NA,"HSM02411","HSF02418"
"2828","71366_1",NA,"M",NA,NA,NA,"70879_1","70908_2",NA,"HSM02513","2500",NA,"HSM02413","HSF02442"
"2829","71374_1",NA,"M",NA,NA,NA,"70880_1","70910_2",NA,"HSM02514","2500",NA,"HSM02414","HSF02444"
"2830","71380_1",NA,"M",NA,NA,NA,"70881_1","70880_2",NA,"HSM02515","2500",NA,"HSM02415","HSF02414"
"2831","71400_1",NA,"M",NA,NA,NA,"71077_1","70876_2",NA,"HSM02516","2500",NA,"HSM02416","HSF02409"
"2832","71386_1",NA,"M",NA,NA,NA,"70884_1","70878_2",NA,"HSM02518","2500",NA,"HSM02418","HSF02411"
"2833","71379_1",NA,"M",NA,NA,NA,"70885_1","70874_2",NA,"HSM02519","2500",NA,"HSM02419","HSF02407B"
"2834","71381_1",NA,"M",NA,NA,NA,"70886_1","70881_2",NA,"HSM02520","2500",NA,"HSM02420","HSF02415"
"2835","71375_1",NA,"M",NA,NA,NA,"70887_1","70896_2",NA,"HSM02521","2500",NA,"HSM02421","HSF02430"
"2836","71355_1",NA,"M",NA,NA,NA,"70888_1","70892_2",NA,"HSM02522","2500",NA,"HSM02422","HSF02426"
"2837","71356_1",NA,"M",NA,NA,NA,"70889_1","70919_2",NA,"HSM02523","2500",NA,"HSM02423","HSF02453"
"2838","71402_1",NA,"M",NA,NA,NA,"70890_1","71077_2",NA,"HSM02524","2500",NA,"HSM02424","HSF02416"
"2839","71342_1",NA,"M",NA,NA,NA,"70891_1","70889_2",NA,"HSM02525","2500",NA,"HSM02425","HSF02423"
"2840","71399_1",NA,"M",NA,NA,NA,"71687_1","70905_2",NA,"HSM02525B","2500",NA,"HSM02425B","HSF02439"
"2841","71362_1",NA,"M",NA,NA,NA,"70892_1","70873_2",NA,"HSM02526","2500",NA,"HSM02426","HSF02407"
"2842","71361_1",NA,"M",NA,NA,NA,"70893_1","70867_2",NA,"HSM02527","2500",NA,"HSM02427","HSF02401"
"2843","71347_1",NA,"M",NA,NA,NA,"70894_1","70914_2",NA,"HSM02528","2500",NA,"HSM02428","HSF02448"
"2844","71403_1",NA,"M",NA,NA,NA,"71696_1","70885_2",NA,"HSM02528B","2500",NA,"HSM02428B","HSF02419"
"2845","71343_1",NA,"M",NA,NA,NA,"70895_1","70915_2",NA,"HSM02529","2500",NA,"HSM02429","HSF02449"
"2846","71390_1",NA,"M",NA,NA,NA,"70896_1","70894_2",NA,"HSM02530","2500",NA,"HSM02430","HSF02428"
"2847","71401_1",NA,"M",NA,NA,NA,"70897_1","71687_2",NA,"HSM02531","2500",NA,"HSM02431","HSF02425B"
"2848","71395_1",NA,"M",NA,NA,NA,"70898_1","70888_2",NA,"HSM02532","2500",NA,"HSM02432","HSF02422"
"2849","71357_1",NA,"M",NA,NA,NA,"70899_1","70893_2",NA,"HSM02533","2500",NA,"HSM02433","HSF02427"
"2850","71405_1",NA,"M",NA,NA,NA,"70900_1","71305_2",NA,"HSM02534","2500",NA,"HSM02434","HSF02459"
"2851","71354_1",NA,"M",NA,NA,NA,"70901_1","70906_2",NA,"HSM02535","2500",NA,"HSM02435","HSF02440"
"2852","72017_1",NA,"M",NA,NA,NA,"70902_1","70900_2",NA,"HSM02536","2500",NA,"HSM02436","HSF02434"
"2853","71367_1",NA,"M",NA,NA,NA,"70903_1","70897_2",NA,"HSM02537","2500",NA,"HSM02437","HSF02431"
"2854","71363_1",NA,"M",NA,NA,NA,"70904_1","70890_2",NA,"HSM02538","2500",NA,"HSM02438","HSF02424"
"2855","71352_1",NA,"M",NA,NA,NA,"70905_1","70871_2",NA,"HSM02539","2500",NA,"HSM02439","HSF02405"
"2856","71364_1",NA,"M",NA,NA,NA,"70906_1","70901_2",NA,"HSM02540","2500",NA,"HSM02440","HSF02435"
"2857","71384_1",NA,"M",NA,NA,NA,"70907_1","70904_2",NA,"HSM02541","2500",NA,"HSM02441","HSF02438"
"2858","71369_1",NA,"M",NA,NA,NA,"70908_1","70872_2",NA,"HSM02542","2500",NA,"HSM02442","HSF02406"
"2859","71344_1",NA,"M",NA,NA,NA,"70909_1","70921_2",NA,"HSM02543","2500",NA,"HSM02443","HSF02455"
"2860","71397_1",NA,"M",NA,NA,NA,"71110_1","70916_2",NA,"HSM02543B","2500",NA,"HSM02443B","HSF02450"
"2861","71387_1",NA,"M",NA,NA,NA,"70910_1","70879_2",NA,"HSM02544","2500",NA,"HSM02444","HSF02413"
"2862","71365_1",NA,"M",NA,NA,NA,"70911_1","70917_2",NA,"HSM02545","2500",NA,"HSM02445","HSF02451"
"2863","71382_1",NA,"M",NA,NA,NA,"70912_1","70927_2",NA,"HSM02546","2500",NA,"HSM02446","HSF02461"
"2864","71345_1",NA,"M",NA,NA,NA,"70913_1","70870_2",NA,"HSM02547","2500",NA,"HSM02447","HSF02404"
"2865","71372_1",NA,"M",NA,NA,NA,"70914_1","70868_2",NA,"HSM02548","2500",NA,"HSM02448","HSF02402"
"2866","71373_1",NA,"M",NA,NA,NA,"70915_1","70898_3",NA,"HSM02549","2500",NA,"HSM02449","HSF02432B"
"2867","71358_1",NA,"M",NA,NA,NA,"70916_1","70895_2",NA,"HSM02550","2500",NA,"HSM02450","HSF02429"
"2868","71350_1",NA,"M",NA,NA,NA,"70917_1","70869_2",NA,"HSM02551","2500",NA,"HSM02451","HSF02403"
"2869","71377_1",NA,"M",NA,NA,NA,"70918_1","70907_2",NA,"HSM02552","2500",NA,"HSM02452","HSF02441"
"2870","71348_1",NA,"M",NA,NA,NA,"70919_1","70911_2",NA,"HSM02553","2500",NA,"HSM02453","HSF02445"
"2871","71385_1",NA,"M",NA,NA,NA,"70920_1","70902_2",NA,"HSM02554","2500",NA,"HSM02454","HSF02436"
"2872","71359_1",NA,"M",NA,NA,NA,"70921_1","70909_2",NA,"HSM02555","2500",NA,"HSM02455","HSF02443"
"2873","71392_1",NA,"M",NA,NA,NA,"70923_1","70887_2",NA,"HSM02557","2500",NA,"HSM02457","HSF02421"
"2874","71393_1",NA,"M",NA,NA,NA,"70923_3","70891_2",NA,"HSM02557B","2500",NA,"HSM02457B","HSF02425"
